"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Apr 04 10:39:46 GMT 2023","Tue Apr 04 10:39:47 GMT 2023","1061","tests","test_view_category_products","TestViewCategoryProducts","","","test_view_category_products","
        Test to verify View Category Products.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:37:40 GMT 2023","Tue Apr 04 10:37:42 GMT 2023","2391","tests","test_add_products_in_cart","TestAddProductsInCart","","","test_add_products_in_cart","
        Test to verify Add Products in Cart.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:31 GMT 2023","Tue Apr 04 10:39:32 GMT 2023","899","tests","test_verify_product_quantity_in_cart","TestQuantityInCart","","","test_product_quantity_in_cart","
        Test to verify Product quantity in Cart
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:22 GMT 2023","Tue Apr 04 10:39:23 GMT 2023","1168","tests","test_search_product","TestSearchProduct","","","test_search_product","
        Test to verify search product.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:37:48 GMT 2023","Tue Apr 04 10:37:52 GMT 2023","3817","tests","test_contact_us","TestContactUsForm","","","test_contact_us","
        Test to verify Contact Us Form.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:18 GMT 2023","Tue Apr 04 10:39:21 GMT 2023","2593","tests","test_remove_products_from_cart","TestRemoveProductFromCart","","","test_remove_products_from_cart","
        Test to verify remove products from cart.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:38:52 GMT 2023","Tue Apr 04 10:38:56 GMT 2023","3760","tests","test_search_products_and_verify_cart_after_login","TestSearchProductsAndVerifyCartAfterLogin","","","test_search_products_and_verify_cart_after_login[chromium]","
        Test to verify Search Products and Verify Cart After Login.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:05 GMT 2023","Tue Apr 04 10:39:06 GMT 2023","864","tests","test_loging_user_with_invalid_data","TestLoginUserWithInvalidData","","","test_login_user_with_invalid_data","
        Test to verify user is logging in platform with invalid data.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:38:44 GMT 2023","Tue Apr 04 10:38:49 GMT 2023","4998","tests","test_place_order_register_while_checkout","TestPlaceOrderRegisterWhileCheckout","","","test_place_order_register_while_checkout[chromium]","
        Test to verify Register while Checkout.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:38:07 GMT 2023","Tue Apr 04 10:38:11 GMT 2023","3932","tests","test_loging_user_with_valid_data","TestLoginUserWithValidData","","","test_login_user_with_valid_data[chromium]","
        Test to verify user is logging in platform with valid data.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:38:59 GMT 2023","Tue Apr 04 10:39:04 GMT 2023","5379","tests","test_verify_address_details_in_checkout_page","TestVerifyAddressDetailsInCheckout","","","test_verify_address_details_in_checkout_page[chromium]","
        Test to Verify address details in checkout page.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:37:43 GMT 2023","Tue Apr 04 10:37:45 GMT 2023","1108","tests","test_add_review_on_product","TestAddReviewOnProduct","","","test_add_review_on_product","
        Test to verify Add review on product.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:16 GMT 2023","Tue Apr 04 10:39:17 GMT 2023","713","tests","test_register_user_with_existing_email","TestRegisterUserWithExistingEmail","","","test_register_new_user","
        Test to verify registration through the Home page with existing email.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:38:22 GMT 2023","Tue Apr 04 10:38:29 GMT 2023","7671","tests","test_place_order_login_before_checkout","TestPlaceOrderLoginBeforeCheckout","","","test_place_order_login_before_checkout[chromium]","
        Test to verify Login before Checkout.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
"passed","Tue Apr 04 10:39:41 GMT 2023","Tue Apr 04 10:39:42 GMT 2023","726","tests","test_verify_test_cases_page","TestVerifyTestCasesPage","","","test_verify_test_cases_page","
        Test to verify user is navigated to test cases page successfully.
        :param test_setup: setting up the browser and page objects
        :return: None
        "
